"Obs","age","male","xeduc","raceeth","marstat","pcyears","workyrs","pcincQ","ksaimeQ","fpchome","censusPoverty","pcretacct","pcwlth","pcwlthret","year","_TYPE_","_PAGE_","_TABLE_","count_Sum","below100_Mean","below200_Mean","xSSIe_Mean","pctoti_Mean","PCCENSUSINCOME_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean"
"2273",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2055,000000000000101,1,6,".",".",".",".",".",33436.40,".","."
"2274",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2065,000000000000101,1,6,".",".",".",".",".",36160.17,".","."
"2275",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2015,000000000000101,1,6,".",".",".",".",".",48332.75,".","."
"2276",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2025,000000000000101,1,6,".",".",".",".",".",51340.53,".","."
"2277",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2035,000000000000101,1,6,".",".",".",".",".",51267.17,".","."
"2278",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2045,000000000000101,1,6,".",".",".",".",".",56550.27,".","."
"2279",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2055,000000000000101,1,6,".",".",".",".",".",63943.88,".","."
"2280",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2065,000000000000101,1,6,".",".",".",".",".",68074.75,".","."
"2281",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2015,000000000000011,1,6,".",".",".",".",".",12504.96,".","."
"2282",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2025,000000000000011,1,6,".",".",".",".",".",12082.82,".","."
"2283",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2035,000000000000011,1,6,".",".",".",".",".",11851.21,".","."
"2284",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2045,000000000000011,1,6,".",".",".",".",".",12937.34,".","."
"2285",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2055,000000000000011,1,6,".",".",".",".",".",14486.73,".","."
"2286",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2065,000000000000011,1,6,".",".",".",".",".",16498.27,".","."
"2287",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2015,000000000000011,1,6,".",".",".",".",".",16840.58,".","."
"2288",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2025,000000000000011,1,6,".",".",".",".",".",17021.62,".","."
"2289",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2035,000000000000011,1,6,".",".",".",".",".",14376.17,".","."
"2290",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2045,000000000000011,1,6,".",".",".",".",".",15159.72,".","."
"2291",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2055,000000000000011,1,6,".",".",".",".",".",16900.92,".","."
"2292",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2065,000000000000011,1,6,".",".",".",".",".",17659.67,".","."
"2293",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2015,000000000000011,1,6,".",".",".",".",".",21477.00,".","."
"2294",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2025,000000000000011,1,6,".",".",".",".",".",21074.27,".","."
"2295",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2035,000000000000011,1,6,".",".",".",".",".",18010.87,".","."
"2296",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2045,000000000000011,1,6,".",".",".",".",".",18762.83,".","."
"2297",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2055,000000000000011,1,6,".",".",".",".",".",19824.00,".","."
"2298",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2065,000000000000011,1,6,".",".",".",".",".",20796.41,".","."
"2299",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2015,000000000000011,1,6,".",".",".",".",".",46035.52,".","."
"2300",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2025,000000000000011,1,6,".",".",".",".",".",48772.67,".","."
"2301",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2035,000000000000011,1,6,".",".",".",".",".",48046.30,".","."
"2302",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2045,000000000000011,1,6,".",".",".",".",".",52549.84,".","."
"2303",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2055,000000000000011,1,6,".",".",".",".",".",59062.91,".","."
"2304",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2065,000000000000011,1,6,".",".",".",".",".",63535.11,".","."
"2305",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,000000000000001,1,7,".",".",".",".",".",".",51599.26,"."
"2306",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,000000000000001,1,7,".",".",".",".",".",".",55686.20,"."
"2307",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,000000000000001,1,7,".",".",".",".",".",".",54663.16,"."
"2308",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,000000000000001,1,7,".",".",".",".",".",".",57851.87,"."
"2309",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,000000000000001,1,7,".",".",".",".",".",".",60212.14,"."
"2310",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,000000000000001,1,7,".",".",".",".",".",".",62659.36,"."
"2311","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,7,".",".",".",".",".",".",52217.24,"."
"2312","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,7,".",".",".",".",".",".",50965.69,"."
"2313","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,7,".",".",".",".",".",".",55782.80,"."
"2314","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,7,".",".",".",".",".",".",59162.40,"."
"2315","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,7,".",".",".",".",".",".",63635.27,"."
"2316","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,7,".",".",".",".",".",".",70768.55,"."
"2317","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,7,".",".",".",".",".",".",53755.46,"."
"2318","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,7,".",".",".",".",".",".",57400.91,"."
"2319","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,7,".",".",".",".",".",".",47913.82,"."
"2320","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,7,".",".",".",".",".",".",58192.37,"."
"2321","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,7,".",".",".",".",".",".",56194.55,"."
"2322","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,7,".",".",".",".",".",".",60459.99,"."
"2323","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,7,".",".",".",".",".",".",49343.46,"."
"2324","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,7,".",".",".",".",".",".",57215.43,"."
"2325","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,7,".",".",".",".",".",".",49111.35,"."
"2326","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,7,".",".",".",".",".",".",52827.14,"."
"2327","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,7,".",".",".",".",".",".",54561.94,"."
"2328","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,7,".",".",".",".",".",".",56945.29,"."
"2329","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,7,".",".",".",".",".",".",54116.07,"."
"2330","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,7,".",".",".",".",".",".",63233.70,"."
"2331","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,7,".",".",".",".",".",".",60634.07,"."
"2332","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,7,".",".",".",".",".",".",50394.24,"."
"2333","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,7,".",".",".",".",".",".",60885.85,"."
"2334","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,7,".",".",".",".",".",".",56457.72,"."
"2335","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,7,".",".",".",".",".",".",44960.43,"."
"2336","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,7,".",".",".",".",".",".",62923.62,"."
"2337","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,7,".",".",".",".",".",".",65631.36,"."
"2338","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,7,".",".",".",".",".",".",66481.60,"."
"2339","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,7,".",".",".",".",".",".",62276.85,"."
"2340","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,7,".",".",".",".",".",".",60169.00,"."
"2341",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,010000000000001,1,7,".",".",".",".",".",".",47388.96,"."
"2342",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,010000000000001,1,7,".",".",".",".",".",".",53553.89,"."
"2343",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,010000000000001,1,7,".",".",".",".",".",".",52149.54,"."
"2344",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,010000000000001,1,7,".",".",".",".",".",".",54213.13,"."
"2345",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,010000000000001,1,7,".",".",".",".",".",".",56706.22,"."
"2346",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,010000000000001,1,7,".",".",".",".",".",".",59922.70,"."
"2347",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,010000000000001,1,7,".",".",".",".",".",".",56693.33,"."
"2348",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,010000000000001,1,7,".",".",".",".",".",".",58171.46,"."
"2349",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,010000000000001,1,7,".",".",".",".",".",".",57536.36,"."
"2350",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,010000000000001,1,7,".",".",".",".",".",".",61998.82,"."
"2351",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,010000000000001,1,7,".",".",".",".",".",".",64162.39,"."
"2352",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,010000000000001,1,7,".",".",".",".",".",".",65757.20,"."
"2353",".",".","1.High School Dropout",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,001000000000001,1,7,".",".",".",".",".",".",22327.30,"."
"2354",".",".","1.High School Dropout",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,001000000000001,1,7,".",".",".",".",".",".",20226.69,"."
"2355",".",".","1.High School Dropout",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,001000000000001,1,7,".",".",".",".",".",".",19393.65,"."
"2356",".",".","1.High School Dropout",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,001000000000001,1,7,".",".",".",".",".",".",20220.28,"."
"2357",".",".","1.High School Dropout",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,001000000000001,1,7,".",".",".",".",".",".",22104.09,"."
"2358",".",".","1.High School Dropout",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,001000000000001,1,7,".",".",".",".",".",".",22696.10,"."
"2359",".",".","2.High School Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,001000000000001,1,7,".",".",".",".",".",".",38195.93,"."
"2360",".",".","2.High School Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,001000000000001,1,7,".",".",".",".",".",".",39096.57,"."
"2361",".",".","2.High School Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,001000000000001,1,7,".",".",".",".",".",".",36966.04,"."
"2362",".",".","2.High School Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,001000000000001,1,7,".",".",".",".",".",".",41361.29,"."
"2363",".",".","2.High School Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,001000000000001,1,7,".",".",".",".",".",".",43715.96,"."
"2364",".",".","2.High School Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,001000000000001,1,7,".",".",".",".",".",".",45728.37,"."
"2365",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,001000000000001,1,7,".",".",".",".",".",".",53040.55,"."
"2366",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,001000000000001,1,7,".",".",".",".",".",".",54684.21,"."
"2367",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,001000000000001,1,7,".",".",".",".",".",".",51628.32,"."
"2368",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,001000000000001,1,7,".",".",".",".",".",".",51784.51,"."
"2369",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,001000000000001,1,7,".",".",".",".",".",".",55912.89,"."
"2370",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,001000000000001,1,7,".",".",".",".",".",".",57461.94,"."
"2371",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,001000000000001,1,7,".",".",".",".",".",".",86858.35,"."
"2372",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,001000000000001,1,7,".",".",".",".",".",".",92835.73,"."
"2373",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,001000000000001,1,7,".",".",".",".",".",".",88519.38,"."
"2374",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,001000000000001,1,7,".",".",".",".",".",".",90096.82,"."
"2375",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,001000000000001,1,7,".",".",".",".",".",".",88423.29,"."
"2376",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,001000000000001,1,7,".",".",".",".",".",".",89857.56,"."
"2377",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2015,000100000000001,1,7,".",".",".",".",".",".",58895.43,"."
"2378",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2025,000100000000001,1,7,".",".",".",".",".",".",64532.38,"."
"2379",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2035,000100000000001,1,7,".",".",".",".",".",".",64375.49,"."
"2380",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2045,000100000000001,1,7,".",".",".",".",".",".",69461.85,"."
"2381",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2055,000100000000001,1,7,".",".",".",".",".",".",72071.24,"."
"2382",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2065,000100000000001,1,7,".",".",".",".",".",".",74731.65,"."
"2383",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2015,000100000000001,1,7,".",".",".",".",".",".",27774.83,"."
"2384",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2025,000100000000001,1,7,".",".",".",".",".",".",31228.23,"."
"2385",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2035,000100000000001,1,7,".",".",".",".",".",".",31104.65,"."
"2386",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2045,000100000000001,1,7,".",".",".",".",".",".",34212.69,"."
"2387",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2055,000100000000001,1,7,".",".",".",".",".",".",38492.42,"."
"2388",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2065,000100000000001,1,7,".",".",".",".",".",".",41060.29,"."
"2389",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2015,000100000000001,1,7,".",".",".",".",".",".",23353.71,"."
"2390",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2025,000100000000001,1,7,".",".",".",".",".",".",26720.53,"."
"2391",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2035,000100000000001,1,7,".",".",".",".",".",".",29890.29,"."
"2392",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2045,000100000000001,1,7,".",".",".",".",".",".",34570.51,"."
"2393",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2055,000100000000001,1,7,".",".",".",".",".",".",40864.24,"."
"2394",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2065,000100000000001,1,7,".",".",".",".",".",".",46773.10,"."
"2395",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2015,000100000000001,1,7,".",".",".",".",".",".",43832.40,"."
"2396",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2025,000100000000001,1,7,".",".",".",".",".",".",49342.88,"."
"2397",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2035,000100000000001,1,7,".",".",".",".",".",".",49358.81,"."
"2398",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2045,000100000000001,1,7,".",".",".",".",".",".",52974.35,"."
"2399",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2055,000100000000001,1,7,".",".",".",".",".",".",55376.54,"."
"2400",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2065,000100000000001,1,7,".",".",".",".",".",".",58824.80,"."
"2401",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2015,000010000000001,1,7,".",".",".",".",".",".",52960.53,"."
"2402",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2025,000010000000001,1,7,".",".",".",".",".",".",55955.01,"."
"2403",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2035,000010000000001,1,7,".",".",".",".",".",".",53599.97,"."
"2404",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2045,000010000000001,1,7,".",".",".",".",".",".",55943.45,"."
"2405",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2055,000010000000001,1,7,".",".",".",".",".",".",58750.24,"."
"2406",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2065,000010000000001,1,7,".",".",".",".",".",".",61726.37,"."
"2407",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2015,000010000000001,1,7,".",".",".",".",".",".",50647.02,"."
"2408",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2025,000010000000001,1,7,".",".",".",".",".",".",62236.40,"."
"2409",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2035,000010000000001,1,7,".",".",".",".",".",".",62003.03,"."
"2410",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2045,000010000000001,1,7,".",".",".",".",".",".",64222.91,"."
"2411",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2055,000010000000001,1,7,".",".",".",".",".",".",62046.70,"."
"2412",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2065,000010000000001,1,7,".",".",".",".",".",".",65066.54,"."
"2413",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2015,000010000000001,1,7,".",".",".",".",".",".",51761.65,"."
"2414",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2025,000010000000001,1,7,".",".",".",".",".",".",51667.78,"."
"2415",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2035,000010000000001,1,7,".",".",".",".",".",".",52294.52,"."
"2416",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2045,000010000000001,1,7,".",".",".",".",".",".",60921.59,"."
"2417",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2055,000010000000001,1,7,".",".",".",".",".",".",67482.99,"."
"2418",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2065,000010000000001,1,7,".",".",".",".",".",".",66265.34,"."
"2419",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2015,000010000000001,1,7,".",".",".",".",".",".",42341.80,"."
"2420",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2025,000010000000001,1,7,".",".",".",".",".",".",46452.97,"."
"2421",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2035,000010000000001,1,7,".",".",".",".",".",".",50015.51,"."
"2422",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2045,000010000000001,1,7,".",".",".",".",".",".",53081.64,"."
"2423",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2055,000010000000001,1,7,".",".",".",".",".",".",57379.88,"."
"2424",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2065,000010000000001,1,7,".",".",".",".",".",".",60600.85,"."
"2425",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",7006.24,"."
"2426",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",6046.97,"."
"2427",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",4900.81,"."
"2428",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",4810.13,"."
"2429",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",4075.94,"."
"2430",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",4596.47,"."
"2431",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",20766.79,"."
"2432",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",16520.05,"."
"2433",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",14403.62,"."
"2434",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",12713.68,"."
"2435",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",14556.36,"."
"2436",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",14921.83,"."
"2437",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",27584.01,"."
"2438",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",26737.14,"."
"2439",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",20320.64,"."
"2440",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",18779.37,"."
"2441",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",18714.66,"."
"2442",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",20739.60,"."
"2443",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",31644.56,"."
"2444",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",29419.37,"."
"2445",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",27024.44,"."
"2446",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",27311.13,"."
"2447",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",25899.36,"."
"2448",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",28284.98,"."
"2449",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",40245.05,"."
"2450",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",38323.15,"."
"2451",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",32141.62,"."
"2452",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",30703.28,"."
"2453",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",32624.59,"."
"2454",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",33637.96,"."
"2455",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",45290.42,"."
"2456",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",44024.92,"."
"2457",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",37965.80,"."
"2458",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",39172.69,"."
"2459",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",39616.48,"."
"2460",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",43317.65,"."
"2461",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",49637.09,"."
"2462",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",50785.83,"."
"2463",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",46905.26,"."
"2464",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",46640.08,"."
"2465",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",51002.51,"."
