"Obs","age","male","xeduc","raceeth","marstat","pcyears","workyrs","pcincQ","ksaimeQ","fpchome","censusPoverty","pcretacct","pcwlth","pcwlthret","year","_TYPE_","_PAGE_","_TABLE_","count_Sum","below100_Mean","below200_Mean","xSSIe_Mean","pctoti_Mean","PCCENSUSINCOME_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean"
"1784",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",20604.51,".",".","."
"1785",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",21100.61,".",".","."
"1786",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",22153.41,".",".","."
"1787",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",24589.13,".",".","."
"1788",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",27313.62,".",".","."
"1789",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",42333.60,".",".","."
"1790",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",42842.72,".",".","."
"1791",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",41559.21,".",".","."
"1792",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",43006.54,".",".","."
"1793",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",45973.26,".",".","."
"1794",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",50635.61,".",".","."
"1795",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",56595.09,".",".","."
"1796",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",60811.85,".",".","."
"1797",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",62567.47,".",".","."
"1798",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",63777.51,".",".","."
"1799",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",68484.22,".",".","."
"1800",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",75064.03,".",".","."
"1801",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",80657.40,".",".","."
"1802",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",89335.06,".",".","."
"1803",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",92747.84,".",".","."
"1804",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",96515.77,".",".","."
"1805",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",105382.32,".",".","."
"1806",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",113159.76,".",".","."
"1807",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",161264.13,".",".","."
"1808",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",176748.09,".",".","."
"1809",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",190524.94,".",".","."
"1810",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",210104.48,".",".","."
"1811",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",227166.59,".",".","."
"1812",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",238498.80,".",".","."
"1813",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,000000000100001,1,5,".",".",".",".",82384.01,".",".","."
"1814",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,000000000100001,1,5,".",".",".",".",89490.80,".",".","."
"1815",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,000000000100001,1,5,".",".",".",".",94118.22,".",".","."
"1816",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,000000000100001,1,5,".",".",".",".",101997.46,".",".","."
"1817",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,000000000100001,1,5,".",".",".",".",111330.55,".",".","."
"1818",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,000000000100001,1,5,".",".",".",".",119328.80,".",".","."
"1819",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2015,000000000100001,1,5,".",".",".",".",32411.27,".",".","."
"1820",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2025,000000000100001,1,5,".",".",".",".",33561.50,".",".","."
"1821",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2035,000000000100001,1,5,".",".",".",".",36243.02,".",".","."
"1822",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2045,000000000100001,1,5,".",".",".",".",39436.63,".",".","."
"1823",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2055,000000000100001,1,5,".",".",".",".",44092.23,".",".","."
"1824",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2065,000000000100001,1,5,".",".",".",".",48716.87,".",".","."
"1825",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",12457.65,".",".","."
"1826",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",12503.87,".",".","."
"1827",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",12150.15,".",".","."
"1828",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",12691.91,".",".","."
"1829",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",12384.81,".",".","."
"1830",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",14049.06,".",".","."
"1831",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",26148.82,".",".","."
"1832",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",24715.20,".",".","."
"1833",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",25414.36,".",".","."
"1834",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",25336.32,".",".","."
"1835",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",25889.77,".",".","."
"1836",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",26002.04,".",".","."
"1837",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",50822.40,".",".","."
"1838",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",48344.78,".",".","."
"1839",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",48056.24,".",".","."
"1840",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",46654.36,".",".","."
"1841",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",46737.00,".",".","."
"1842",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",45813.30,".",".","."
"1843",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",122743.56,".",".","."
"1844",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",126499.25,".",".","."
"1845",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",129876.25,".",".","."
"1846",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",137859.19,".",".","."
"1847",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",143053.79,".",".","."
"1848",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",145197.95,".",".","."
"1849",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2015,000000000001001,1,5,".",".",".",".",32527.38,".",".","."
"1850",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2025,000000000001001,1,5,".",".",".",".",32130.51,".",".","."
"1851",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2035,000000000001001,1,5,".",".",".",".",32919.51,".",".","."
"1852",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2045,000000000001001,1,5,".",".",".",".",35808.74,".",".","."
"1853",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2055,000000000001001,1,5,".",".",".",".",39322.78,".",".","."
"1854",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2065,000000000001001,1,5,".",".",".",".",43106.32,".",".","."
"1855",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2015,000000000001001,1,5,".",".",".",".",41961.40,".",".","."
"1856",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2025,000000000001001,1,5,".",".",".",".",42596.78,".",".","."
"1857",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2035,000000000001001,1,5,".",".",".",".",39881.72,".",".","."
"1858",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2045,000000000001001,1,5,".",".",".",".",37508.22,".",".","."
"1859",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2055,000000000001001,1,5,".",".",".",".",39009.57,".",".","."
"1860",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2065,000000000001001,1,5,".",".",".",".",41182.31,".",".","."
"1861",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2015,000000000001001,1,5,".",".",".",".",52746.17,".",".","."
"1862",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2025,000000000001001,1,5,".",".",".",".",48511.09,".",".","."
"1863",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2035,000000000001001,1,5,".",".",".",".",49545.03,".",".","."
"1864",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2045,000000000001001,1,5,".",".",".",".",47637.26,".",".","."
"1865",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2055,000000000001001,1,5,".",".",".",".",48880.08,".",".","."
"1866",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2065,000000000001001,1,5,".",".",".",".",51417.50,".",".","."
"1867",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2015,000000000001001,1,5,".",".",".",".",106994.55,".",".","."
"1868",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2025,000000000001001,1,5,".",".",".",".",110694.78,".",".","."
"1869",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2035,000000000001001,1,5,".",".",".",".",113664.49,".",".","."
"1870",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2045,000000000001001,1,5,".",".",".",".",121010.05,".",".","."
"1871",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2055,000000000001001,1,5,".",".",".",".",128988.47,".",".","."
"1872",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2065,000000000001001,1,5,".",".",".",".",135345.88,".",".","."
"1873",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2015,000000000000101,1,5,".",".",".",".",16162.19,".",".","."
"1874",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2025,000000000000101,1,5,".",".",".",".",16997.86,".",".","."
"1875",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2035,000000000000101,1,5,".",".",".",".",18361.03,".",".","."
"1876",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2045,000000000000101,1,5,".",".",".",".",20825.36,".",".","."
"1877",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2055,000000000000101,1,5,".",".",".",".",23480.01,".",".","."
"1878",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2065,000000000000101,1,5,".",".",".",".",26587.75,".",".","."
"1879",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2015,000000000000101,1,5,".",".",".",".",27793.25,".",".","."
"1880",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2025,000000000000101,1,5,".",".",".",".",30534.60,".",".","."
"1881",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2035,000000000000101,1,5,".",".",".",".",32252.08,".",".","."
"1882",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2045,000000000000101,1,5,".",".",".",".",32613.52,".",".","."
"1883",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2055,000000000000101,1,5,".",".",".",".",37244.49,".",".","."
"1884",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2065,000000000000101,1,5,".",".",".",".",41568.51,".",".","."
"1885",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2015,000000000000101,1,5,".",".",".",".",40255.09,".",".","."
"1886",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2025,000000000000101,1,5,".",".",".",".",42249.51,".",".","."
"1887",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2035,000000000000101,1,5,".",".",".",".",42990.22,".",".","."
"1888",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2045,000000000000101,1,5,".",".",".",".",44963.16,".",".","."
"1889",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2055,000000000000101,1,5,".",".",".",".",48642.75,".",".","."
"1890",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2065,000000000000101,1,5,".",".",".",".",51907.69,".",".","."
"1891",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2015,000000000000101,1,5,".",".",".",".",101009.56,".",".","."
"1892",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2025,000000000000101,1,5,".",".",".",".",105714.62,".",".","."
"1893",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2035,000000000000101,1,5,".",".",".",".",108935.04,".",".","."
"1894",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2045,000000000000101,1,5,".",".",".",".",115392.42,".",".","."
"1895",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2055,000000000000101,1,5,".",".",".",".",122097.60,".",".","."
"1896",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2065,000000000000101,1,5,".",".",".",".",127539.88,".",".","."
"1897",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2015,000000000000011,1,5,".",".",".",".",14805.17,".",".","."
"1898",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2025,000000000000011,1,5,".",".",".",".",14387.89,".",".","."
"1899",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2035,000000000000011,1,5,".",".",".",".",15589.94,".",".","."
"1900",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2045,000000000000011,1,5,".",".",".",".",17222.88,".",".","."
"1901",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2055,000000000000011,1,5,".",".",".",".",19384.27,".",".","."
"1902",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2065,000000000000011,1,5,".",".",".",".",22336.62,".",".","."
"1903",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2015,000000000000011,1,5,".",".",".",".",20997.90,".",".","."
"1904",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2025,000000000000011,1,5,".",".",".",".",21771.24,".",".","."
"1905",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2035,000000000000011,1,5,".",".",".",".",21394.56,".",".","."
