"Obs","male","xeduc","raceeth","marstat","pcincQ","ksaimeQ","year","_TYPE_","_PAGE_","_TABLE_","pctoti_Mean","pcssb_Mean","pcSSI_Mean","pcinci_Mean","pcdbinc_Mean","pcearn_Mean","pcimpr_Mean","pcNotModel_Mean","pcothinc_Mean","xssb_Mean","xsssb_Mean","xearn_Mean","xsern_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean","pcfedtax_Mean","pcstatetax_Mean","pcFICAtax_Mean","pcHItax_Mean","pcMedicareSurtax_Mean","MedicareBPremium_Mean","MedicareDPremium_Mean","PCCENSUSINCOME_Mean","pcdeltaIRA_Mean","pcint_Mean","pcdiv_Mean","pcrentinc_Mean","hpctoti_Mean","hpcssb_Mean","hpcSSI_Mean","hpcinci_Mean","hpcdbinc_Mean","hpcearn_Mean","hpcimpr_Mean","hpcNotModel_Mean","hpcothinc_Mean","hxssb_Mean","hxsssb_Mean","hxearn_Mean","hxsern_Mean","hpcNetTOTI_Mean","hpcNetCENSUSincome_Mean","hpcfedtax_Mean","hpcstatetax_Mean","hpcFICAtax_Mean","hpcHItax_Mean","hpcMedicareSurtax_Mean","hMedicareBpremium_Mean","hMedicareDpremium_Mean","hpcCensusIncome_Mean","hpcdeltaIRA_Mean","hpcint_Mean","hpcdiv_Mean","hpcrentinc_Mean"
"64",".",".","2.Black",".",".",".",2045,0010001,3,3,45751.94,15302.83,168.278,12619.80,2616.09,10762.11,3028.05,1254.78,9514.88,15448.83,6165.20,9676.53,7880.10,37317.04,29142.54,3535.89,522.29,426.90,118.267,84.53,2890.82,856.20,37577.44,4693.89,743.38,1212.77,823.31,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"65",".",".","2.Black",".",".",".",2055,0010001,3,3,52184.71,17095.11,128.416,15134.51,2022.42,12873.12,3566.93,1364.20,9927.29,17301.09,6904.09,10994.29,9301.92,42061.56,31957.33,4023.53,554.02,565.66,143.245,115.66,3641.27,1079.76,42080.47,5468.57,841.17,1503.90,783.56,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"66",".",".","2.Black",".",".",".",2065,0010001,3,3,58718.99,19705.13,112.983,17179.88,1879.73,14404.66,4073.97,1362.64,11045.79,19806.85,8113.06,13304.40,9900.26,45413.58,35305.92,5628.17,804.41,606.97,163.419,175.42,4569.31,1357.71,48611.33,7367.04,1054.60,1743.95,980.59,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"67",".",".","3.Hispanic",".",".",".",2015,0010001,4,3,26809.64,7390.21,622.697,5614.48,2785.54,7597.60,1946.22,852.90,10246.80,7573.61,3553.96,6233.40,6775.98,23353.71,17732.62,1118.24,198.63,293.13,71.419,3.44,1394.35,376.73,21188.55,638.88,356.62,504.79,439.32,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"68",".",".","3.Hispanic",".",".",".",2025,0010001,4,3,31381.26,8511.05,394.949,7483.50,2200.22,9642.92,2175.06,973.55,11963.06,8754.71,4257.74,7873.13,8841.82,26720.53,19659.77,1663.78,285.55,369.66,89.895,18.41,1724.25,509.18,24320.49,1259.61,365.91,720.44,251.85,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"69",".",".","3.Hispanic",".",".",".",2035,0010001,4,3,38257.47,10235.71,259.258,9919.48,1777.68,12170.13,2958.92,936.28,12463.60,10342.90,5519.32,10120.20,10442.21,32110.54,23024.59,2340.71,342.92,472.36,116.623,33.20,2194.62,646.50,29171.51,1945.30,469.97,902.10,475.07,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"70",".",".","3.Hispanic",".",".",".",2045,0010001,4,3,44917.49,11911.51,181.228,12895.13,1690.49,13406.49,3783.77,1048.87,13063.78,12027.88,6282.51,11505.84,11196.18,36946.76,26150.93,3138.11,453.09,514.02,128.359,67.85,2830.98,838.30,34121.65,3408.24,748.93,1209.07,516.82,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"71",".",".","3.Hispanic",".",".",".",2055,0010001,4,3,56109.35,13853.02,115.470,16695.96,1759.75,17667.21,4794.46,1223.48,13913.57,13934.92,7492.73,14965.78,13884.36,43716.64,30794.55,5948.34,820.95,633.50,179.210,171.32,3578.18,1061.21,43187.26,4609.01,981.89,2055.10,922.33,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"72",".",".","3.Hispanic",".",".",".",2065,0010001,4,3,64073.08,16604.00,82.205,20366.92,1912.66,17907.63,5810.46,1389.21,14700.32,16667.24,8855.41,16191.65,13612.07,50392.71,34866.26,5978.94,695.37,738.16,191.408,212.67,4518.01,1345.82,48546.64,6003.26,1313.17,2304.03,1030.47,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"73",".",".","4.Other",".",".",".",2015,0010001,5,3,49525.82,8688.82,608.358,20346.50,4391.78,11374.40,3642.43,473.54,12962.24,9018.36,4815.96,10888.86,8006.62,43832.40,24811.82,2586.20,632.13,544.56,131.070,36.59,1390.62,372.25,30505.24,1380.45,1032.10,1948.97,606.81,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"74",".",".","4.Other",".",".",".",2025,0010001,5,3,55854.67,10671.80,437.949,23683.53,3445.18,13048.66,3959.75,607.80,15561.67,10913.37,5966.78,12301.42,9499.88,49342.88,28013.14,2885.35,561.62,599.58,145.371,48.66,1752.88,518.33,34524.93,2622.44,1009.86,1787.36,893.88,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"75",".",".","4.Other",".",".",".",2035,0010001,5,3,60758.83,13160.98,301.732,24829.76,2767.40,14612.49,4556.10,530.35,17099.50,13520.67,6727.44,14556.30,9267.61,52146.45,31340.10,3989.87,741.45,703.68,173.507,85.97,2258.20,659.70,39952.48,4190.75,1232.11,2150.79,1005.87,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"76",".",".","4.Other",".",".",".",2045,0010001,5,3,66490.45,15225.34,211.652,26123.54,2539.11,16703.66,4957.86,729.28,19497.17,15683.15,7207.08,16599.10,10266.80,55948.83,34385.72,4855.06,808.32,774.03,202.481,131.89,2913.53,856.32,44927.35,5268.27,1001.99,2519.76,728.27,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"77",".",".","4.Other",".",".",".",2055,0010001,5,3,71976.82,17498.37,176.904,28784.71,2193.53,17093.64,5572.24,657.42,20330.06,17953.47,7796.66,16642.89,11097.66,58908.29,36909.60,6248.80,777.19,764.03,207.776,212.38,3752.98,1105.37,49978.13,6586.93,1670.42,2942.23,1158.67,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"78",".",".","4.Other",".",".",".",2065,0010001,5,3,78312.05,19819.65,139.339,30024.06,2252.41,19111.59,6132.00,832.99,20778.86,20442.81,8899.74,19150.42,11628.47,63070.67,40545.72,6837.62,937.32,933.97,234.617,263.72,4661.44,1372.71,55787.10,7845.90,1563.20,3009.03,1212.99,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"79",".",".",".",".",".",".",2015,0000001,1,4,58467.82,12064.12,171.823,21936.37,6345.42,13097.65,4068.22,784.22,5437.75,12471.38,5990.30,12614.71,9989.32,51599.26,30897.17,3571.10,745.94,522.88,141.832,41.24,1453.70,391.86,37765.73,1938.23,928.91,1759.42,675.93,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"80",".",".",".",".",".",".",2025,0000001,1,4,63374.10,13799.07,138.270,25053.48,5177.92,13783.23,4551.13,871.01,6503.22,14157.07,6970.65,12821.04,10326.55,55686.20,33301.58,3784.49,702.77,624.60,155.366,52.61,1826.50,541.56,40989.48,3446.42,1068.72,1945.25,759.60,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"81",".",".",".",".",".",".",2035,0000001,1,4,67293.23,15659.96,107.987,27295.74,3899.08,14330.34,5109.97,890.15,7501.16,16031.06,7609.25,13663.00,9991.15,58005.84,34972.07,4591.72,766.48,648.19,166.222,91.13,2330.74,692.91,44259.46,5015.94,1171.47,2262.26,922.27,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"82",".",".",".",".",".",".",2045,0000001,1,4,72471.06,17064.50,90.831,30088.99,2963.71,15593.88,5681.46,987.69,8734.29,17427.68,7920.58,14714.32,11205.35,61195.79,37013.68,5461.52,877.11,699.03,181.560,148.41,3015.69,891.94,48288.95,6593.55,1365.96,2630.65,998.18,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"83",".",".",".",".",".",".",2055,0000001,1,4,78323.08,18690.39,72.236,30652.42,2506.67,18954.78,6294.61,1151.96,9804.81,19127.05,8770.24,17941.53,13463.88,63979.78,40587.17,7039.73,1045.46,830.62,222.221,241.82,3830.73,1132.72,54930.46,7485.66,1745.39,3084.09,1239.27,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"84",".",".",".",".",".",".",2065,0000001,1,4,83681.42,21150.72,58.344,31571.58,2530.20,20029.52,7096.27,1244.78,10695.36,21626.53,10007.04,19048.14,14280.68,67182.74,43792.50,7785.44,1067.37,913.73,236.715,296.14,4785.15,1414.12,60291.18,8835.99,1837.88,3265.69,1338.06,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"85",".","1.High School Dropout",".",".",".",".",2015,0100001,2,4,24885.72,9492.24,590.860,6714.34,2142.16,3540.84,1895.57,509.71,9161.38,9764.89,3655.11,2229.56,4099.64,22327.30,15344.13,481.17,120.38,112.65,26.909,1.25,1428.73,387.33,17902.55,620.67,264.00,387.72,354.35,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"86",".","1.High School Dropout",".",".",".",".",2025,0100001,2,4,23522.45,9049.26,558.894,5399.34,1173.22,5002.04,1776.43,563.26,12045.07,9116.00,4207.24,3320.27,5581.88,20226.69,14786.52,653.01,132.20,164.04,38.453,2.17,1772.81,533.09,18082.29,817.06,318.27,359.27,241.01,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"87",".","1.High School Dropout",".",".",".",".",2035,0100001,2,4,26007.15,9461.60,458.082,5820.58,776.33,6797.76,2064.49,628.30,13944.47,9391.64,4851.74,4607.06,7336.18,21473.45,15784.33,1132.59,216.57,223.61,54.241,15.45,2229.35,661.88,20318.03,1053.01,322.94,565.71,254.29,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"88",".","1.High School Dropout",".",".",".",".",2045,0100001,2,4,27724.50,10245.30,412.695,6962.97,609.69,6630.18,2187.13,676.53,15511.73,10146.29,5056.21,4274.59,7261.42,22320.91,16170.05,1223.99,198.06,206.39,49.891,21.58,2858.85,844.82,21573.63,1575.14,398.79,562.56,462.75,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"89",".","1.High School Dropout",".",".",".",".",2055,0100001,2,4,31370.18,11349.44,320.745,8357.51,531.19,7439.12,2501.44,870.73,17248.22,11170.73,5709.19,4873.77,8312.40,24517.40,17761.65,1618.69,235.58,262.73,62.384,46.90,3572.77,1053.71,24614.42,2266.01,524.40,737.48,575.31,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"90",".","1.High School Dropout",".",".",".",".",2065,0100001,2,4,33903.60,12533.42,276.571,7987.74,435.24,8902.45,2811.36,956.80,19584.65,12244.76,6637.19,5993.42,9516.96,25550.17,19117.67,1969.36,291.23,277.49,72.067,73.18,4373.87,1296.22,27471.10,2338.64,560.54,796.35,671.08,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"91",".","2.High School Graduate",".",".",".",".",2015,0100001,3,4,42625.64,12114.71,158.633,13310.97,4971.42,8050.72,3271.59,747.59,5463.43,12282.95,5975.23,6371.46,7458.57,38195.93,25372.25,1804.62,398.06,318.09,80.880,11.37,1430.20,386.48,29801.95,1623.52,588.64,927.90,618.83,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"92",".","2.High School Graduate",".",".",".",".",2025,0100001,3,4,44357.73,13217.68,130.656,13532.18,3661.29,9514.85,3435.66,865.42,6711.45,13360.18,6413.40,7801.63,8599.44,39096.57,26784.94,2051.62,389.08,411.36,99.529,16.30,1769.17,524.10,32046.11,2328.59,675.09,1104.84,547.69,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"93",".","2.High School Graduate",".",".",".",".",2035,0100001,3,4,46705.65,14621.48,106.388,14731.10,2660.32,9945.66,3777.49,863.22,7261.19,14742.07,7053.36,8081.53,8763.38,40189.34,27675.12,2606.14,436.85,407.31,102.864,38.86,2252.57,671.72,34191.44,3297.73,789.13,1217.65,689.86,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"94",".","2.High School Graduate",".",".",".",".",2045,0100001,3,4,53147.64,15630.79,86.533,17952.66,2049.94,12176.44,4213.02,1038.26,8644.41,15649.23,7459.92,10155.03,10745.63,44529.61,29867.31,3559.13,571.21,495.81,129.384,84.30,2914.38,863.81,38485.35,4276.66,922.90,1615.23,688.60,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"95",".","2.High School Graduate",".",".",".",".",2055,0100001,3,4,57915.74,17066.74,80.986,18876.09,1853.14,13999.99,4788.66,1250.14,9698.86,17182.46,8297.79,11479.09,12412.67,47270.30,32515.07,4434.10,572.45,563.26,148.990,145.82,3689.16,1091.66,43160.51,4773.02,1132.20,2023.55,980.75,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"96",".","2.High School Graduate",".",".",".",".",2065,0100001,3,4,62477.60,19178.65,62.991,20049.69,1930.76,14475.41,5466.07,1314.03,10423.20,19288.68,9343.17,12119.33,12785.65,49977.96,34895.09,4943.37,681.76,605.95,154.957,184.48,4568.43,1360.71,47394.73,6032.29,1251.92,2069.49,1079.19,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"97",".","3.Some College",".",".",".",".",2015,0100001,4,4,60308.86,12459.12,50.644,20032.24,6693.00,15787.69,4238.49,1047.68,4393.96,12777.82,6468.23,14295.18,12297.32,53040.55,34352.71,3782.43,752.93,688.48,180.257,34.93,1440.31,388.98,41621.02,2006.68,927.08,1978.56,670.58,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"98",".","3.Some College",".",".",".",".",2025,0100001,4,4,62713.37,14621.78,44.902,21656.14,5272.32,15563.06,4439.84,1115.32,5327.32,14870.64,7671.94,14419.77,11664.04,54684.21,35899.27,4022.21,701.27,722.20,179.814,48.21,1817.81,537.64,43928.43,3710.50,946.91,1848.43,805.20,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"99",".","3.Some College",".",".",".",".",2035,0100001,4,4,64238.35,16837.46,33.806,23050.56,3806.66,14531.02,4974.00,1004.85,6694.72,17111.08,8043.20,13601.89,10037.08,55256.28,36299.54,4330.61,735.50,685.74,172.889,73.64,2301.06,682.63,45281.61,5156.53,1095.24,1970.83,845.21,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100",".","3.Some College",".",".",".",".",2045,0100001,4,4,65433.55,17989.64,31.843,23550.04,2840.15,14719.16,5218.98,1083.73,7839.02,18236.77,8190.13,13612.27,10990.95,55351.54,36897.62,4586.84,706.44,682.56,168.801,101.61,2959.55,876.20,46979.63,6409.29,1044.86,1949.85,911.10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"101",".","3.Some College",".",".",".",".",2055,0100001,4,4,73933.33,19519.03,22.694,25398.31,2486.80,19533.17,5720.82,1252.50,9088.61,19874.81,9010.78,18754.22,13162.38,59887.28,41030.16,6794.73,1086.14,850.56,222.220,208.24,3768.78,1115.38,55076.21,7302.32,1356.58,2518.60,1084.51,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"102",".","3.Some College",".",".",".",".",2065,0100001,4,4,77901.85,21532.09,22.209,26318.19,2329.45,20035.73,6176.40,1487.78,10029.43,21792.77,10300.88,19381.21,13771.97,62114.14,43387.82,7341.33,986.03,936.77,239.420,251.40,4663.92,1368.84,59175.53,8488.23,1536.27,2606.43,1137.34,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"103",".","4.College Graduate",".",".",".",".",2015,0100001,5,4,99406.00,13270.14,27.149,44639.05,10544.11,23766.53,6364.09,794.92,3930.59,14157.52,7074.12,26231.19,15256.43,86858.35,45315.76,7726.82,1602.33,924.90,265.666,111.76,1511.89,404.30,57863.42,3127.92,1806.20,3569.61,956.84,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"104",".","4.College Graduate",".",".",".",".",2025,0100001,5,4,105199.67,16061.35,24.628,50668.60,8783.55,21567.13,7266.39,828.02,4595.18,16898.88,8371.48,21980.13,13544.26,92835.73,47669.11,7126.03,1344.66,1016.79,257.223,122.97,1926.82,569.45,60033.04,5799.14,1985.34,3765.32,1218.56,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"105",".","4.College Graduate",".",".",".",".",2035,0100001,5,4,106450.93,18366.69,20.109,51352.23,6449.00,21568.58,7751.85,942.46,5702.78,19231.57,8969.02,22882.74,12245.15,92290.62,49007.65,8134.19,1336.14,1031.68,269.452,185.59,2469.70,733.55,63167.96,8216.88,1945.24,4183.59,1475.40,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"106",".","4.College Graduate",".",".",".",".",2045,0100001,5,4,110453.14,20315.72,10.605,53363.90,4723.21,22479.58,8559.48,1000.65,6837.55,21226.37,9231.19,23299.28,13203.67,93924.66,51168.68,9247.14,1502.88,1072.34,284.411,280.40,3197.49,943.83,67697.17,10625.83,2310.33,4707.09,1524.15,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"107",".","4.College Graduate",".",".",".",".",2055,0100001,5,4,112671.64,21961.97,11.147,50364.65,3694.82,26464.26,9066.79,1107.99,7875.30,22905.46,10020.16,27077.14,16152.41,92694.53,54392.65,11074.26,1676.87,1224.56,334.386,401.88,4063.82,1201.34,74369.76,11511.61,2851.94,5017.04,1748.97,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"108",".","4.College Graduate",".",".",".",".",2065,0100001,5,4,117304.06,24946.90,11.029,49914.39,3693.56,27540.27,10047.21,1150.71,8730.13,26033.53,11335.09,28022.58,17055.88,95003.81,57965.38,11885.84,1630.55,1324.20,346.215,469.27,5132.19,1511.99,80265.63,13050.67,2809.89,5232.58,1830.04,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"109",".",".",".",".",".",".",2015,0000001,1,5,58467.82,12064.12,171.823,21936.37,6345.42,13097.65,4068.22,784.22,5437.75,12471.38,5990.30,12614.71,9989.32,51599.26,30897.17,3571.10,745.94,522.88,141.832,41.24,1453.70,391.86,37765.73,1938.23,928.91,1759.42,675.93,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"110",".",".",".",".",".",".",2025,0000001,1,5,63374.10,13799.07,138.270,25053.48,5177.92,13783.23,4551.13,871.01,6503.22,14157.07,6970.65,12821.04,10326.55,55686.20,33301.58,3784.49,702.77,624.60,155.366,52.61,1826.50,541.56,40989.48,3446.42,1068.72,1945.25,759.60,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"111",".",".",".",".",".",".",2035,0000001,1,5,67293.23,15659.96,107.987,27295.74,3899.08,14330.34,5109.97,890.15,7501.16,16031.06,7609.25,13663.00,9991.15,58005.84,34972.07,4591.72,766.48,648.19,166.222,91.13,2330.74,692.91,44259.46,5015.94,1171.47,2262.26,922.27,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"112",".",".",".",".",".",".",2045,0000001,1,5,72471.06,17064.50,90.831,30088.99,2963.71,15593.88,5681.46,987.69,8734.29,17427.68,7920.58,14714.32,11205.35,61195.79,37013.68,5461.52,877.11,699.03,181.560,148.41,3015.69,891.94,48288.95,6593.55,1365.96,2630.65,998.18,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"113",".",".",".",".",".",".",2055,0000001,1,5,78323.08,18690.39,72.236,30652.42,2506.67,18954.78,6294.61,1151.96,9804.81,19127.05,8770.24,17941.53,13463.88,63979.78,40587.17,7039.73,1045.46,830.62,222.221,241.82,3830.73,1132.72,54930.46,7485.66,1745.39,3084.09,1239.27,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"114",".",".",".",".",".",".",2065,0000001,1,5,83681.42,21150.72,58.344,31571.58,2530.20,20029.52,7096.27,1244.78,10695.36,21626.53,10007.04,19048.14,14280.68,67182.74,43792.50,7785.44,1067.37,913.73,236.715,296.14,4785.15,1414.12,60291.18,8835.99,1837.88,3265.69,1338.06,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"115",".",".",".",".","bottom quintile",".",2015,0000101,2,5,10577.36,6260.60,829.547,1023.76,567.13,838.18,859.79,198.37,9099.18,6538.37,2579.36,646.31,848.09,8680.30,7346.18,10.07,16.58,24.65,5.765,0.00,1447.87,392.12,9243.25,114.78,90.84,121.25,222.55,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"116",".",".",".",".","bottom quintile",".",2025,0000101,2,5,11165.23,6783.19,676.825,1270.24,435.33,907.79,858.81,233.05,10702.23,7021.54,3044.25,761.39,850.80,8755.67,7413.52,20.33,17.98,27.89,6.524,0.00,1801.75,535.08,9823.09,229.18,125.58,167.94,264.22,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"117",".",".",".",".","bottom quintile",".",2035,0000101,2,5,11582.70,7469.61,532.267,1375.22,309.78,797.33,900.00,198.49,11651.70,7684.24,3374.30,667.91,733.30,8528.69,7151.03,44.72,22.51,22.25,5.203,1.13,2275.27,682.93,10205.04,259.80,149.04,167.91,320.81,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"118",".",".",".",".","bottom quintile",".",2045,0000101,2,5,11980.02,7852.58,442.963,1537.89,219.01,761.44,973.84,192.29,13847.96,8050.96,3360.57,673.71,650.78,8140.57,6515.43,47.28,20.08,22.38,5.233,0.58,2885.55,858.35,10354.89,315.52,158.49,150.40,262.20,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"119",".",".",".",".","bottom quintile",".",2055,0000101,2,5,13026.43,8649.01,355.122,1758.33,189.30,803.58,1043.68,227.41,15358.97,8852.62,3573.62,678.34,686.62,8199.17,6676.59,99.59,31.03,24.04,5.622,5.80,3590.91,1070.27,11503.85,427.70,195.98,218.59,437.16,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"120",".",".",".",".","bottom quintile",".",2065,0000101,2,5,14354.99,9647.83,285.438,1986.62,178.95,847.36,1145.96,262.82,16708.60,9871.57,3970.95,780.72,679.45,8444.67,6804.42,137.18,39.61,25.38,5.935,7.18,4379.55,1315.49,12714.73,544.11,222.45,300.23,425.54,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"121",".",".",".",".","2nd quintile",".",2015,0000101,3,5,23863.56,12402.44,28.747,3500.40,2213.17,2643.00,2489.01,586.79,5996.33,12817.48,5546.52,2270.97,2354.42,21732.17,17275.83,129.16,53.04,99.21,23.203,0.00,1439.57,387.20,19407.22,556.85,260.63,306.54,409.05,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"122",".",".",".",".","2nd quintile",".",2025,0000101,3,5,25568.23,13322.45,12.995,3905.11,1659.02,3550.43,2426.49,691.73,7223.99,13689.31,6273.94,3098.42,3196.07,22706.59,18432.61,280.47,75.40,133.92,31.319,0.61,1800.86,539.08,21294.26,970.32,336.06,337.44,413.81,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"123",".",".",".",".","2nd quintile",".",2035,0000101,3,5,26218.38,14574.45,7.596,4329.73,1139.63,2926.82,2581.08,659.08,8203.47,14920.72,7086.63,2599.14,2547.81,22780.21,18348.81,295.95,65.50,108.88,25.463,1.07,2263.92,677.38,21786.99,1417.81,316.81,298.02,446.76,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"124",".",".",".",".","2nd quintile",".",2045,0000101,3,5,27032.96,15530.81,10.934,4690.30,734.37,2742.16,2541.01,783.37,9084.92,15829.47,7259.03,2385.86,2317.41,22759.10,18513.31,330.97,67.15,99.57,23.287,4.12,2890.98,857.78,22787.17,1687.75,368.77,368.03,560.96,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"125",".",".",".",".","2nd quintile",".",2055,0000101,3,5,29246.23,16986.97,4.942,5139.94,537.62,3059.65,2772.01,745.11,10135.33,17297.16,7898.62,2722.63,2625.51,23930.23,19351.65,409.53,70.19,113.01,26.430,9.42,3616.42,1071.00,24667.65,1881.82,424.78,441.71,585.04,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"126",".",".",".",".","2nd quintile",".",2065,0000101,3,5,32227.70,19138.68,3.446,5612.66,500.71,3130.42,3018.41,823.35,10911.73,19447.77,8893.45,2768.54,2636.71,25716.47,21088.82,555.22,86.86,116.17,27.168,20.45,4405.81,1299.54,27600.05,2421.67,465.68,522.34,593.74,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
