"year","category","catval","percentile","wealth_1_pc","ss_1_pc","income_1_pc","wealth_2_pc","ss_2_pc","income_2_pc","wealth_1_eq","ss_1_eq","income_1_eq","wealth_2_eq","ss_2_eq","income_2_eq"
2055,"race","1",3,-405.18,0,11851.6,-405.18,0,9732.27,-454.1,0,13073.04,-452.89,0,10782.57
2055,"race","1",4,174.89,0,13286.09,174.89,0,11007.43,186.39,0,14930.93,186.39,0,12367.64
2055,"race","1",5,651.01,0,14771.19,641.7,0,12222.4,731.92,0,16385.96,726.85,0,13616.27
2055,"race","1",6,1253.79,0,15970.48,1241.13,0,13101.6,1390,0,17935.41,1386.67,0,14870.61
2055,"race","1",7,1853.8,0,16902.81,1853.46,0,14079.75,2067.31,0,19241.31,2069.34,0,16046.04
2055,"race","1",8,2457.31,0,17991.81,2457.31,0,14996.53,2843,0,20670.87,2843.97,0,17137.24
2055,"race","1",9,3141.08,2195.4,18987.3,3151.34,1695.44,15901.05,3633.85,2728.41,21839.43,3639.52,2107.07,18231.13
2055,"race","1",10,3860.08,4130.61,19952.19,3861.29,3189.94,16637.49,4544.03,4931.46,22845.96,4551.18,3808.42,19146.54
2055,"race","1",11,4685.24,5478.16,20851.61,4696.65,4230.62,17471.06,5345.36,6520.45,23908.59,5345.36,5035.55,20118.62
2055,"race","1",12,5549.82,6376.07,21724.9,5549.82,4924.05,18263.36,6316.25,7786.8,25007.24,6301.65,6013.51,21016.68
2055,"race","1",13,6369.13,7100.61,22463.41,6366.8,5483.59,18938.15,7379.16,8695.8,26039.65,7379.16,6715.51,21941.53
2055,"race","1",14,7266.56,7877.09,23286.09,7266.56,6083.24,19764.53,8424.3,9567,27069.87,8420.16,7388.3,22783.96
2055,"race","1",15,8144.23,8484.78,24070.24,8139.13,6552.54,20454.33,9672.71,10310.58,28075.07,9664.65,7962.55,23715.14
2055,"race","1",16,9195.17,9115.82,25040.12,9191.55,7039.87,21193.67,10798.94,10977.53,29035.29,10797.8,8477.61,24628.16
2055,"race","1",17,10254.89,9813.08,25842.71,10252.79,7578.35,21906.13,12089.91,11606.12,30011.34,12075.96,8963.06,25503.79
2055,"race","1",18,11373.71,10291.34,26689.81,11373.71,7947.7,22608.81,13205.25,12114.21,30965.67,13189.3,9355.44,26453.66
2055,"race","1",19,12295.61,10738.7,27467.41,12288.56,8293.17,23428.22,14567.45,12631.18,31984.73,14547.75,9754.68,27354.59
2055,"race","1",20,13258,11226.07,28266.5,13242.64,8669.56,24216.56,16004.87,13267.83,32995.31,16002.98,10246.35,28265.16
2055,"race","1",21,14337.97,11718.9,29095.49,14336.7,9050.16,24933.83,17260.01,13825.25,33924.66,17260.01,10676.82,29142.21
2055,"race","1",22,15456.32,12142.75,29838.6,15456.32,9377.48,25699.71,18583.35,14265.02,34899.23,18583.35,11016.45,29983.12
2055,"race","1",23,16787.71,12513.8,30570.63,16793.65,9664.04,26473.43,20147.24,14669.91,35902.19,20152.45,11329.13,30893.37
2055,"race","1",24,18101.27,12921.47,31327.4,18129.95,9978.86,27227.2,21635.74,15120.93,36886.6,21636.32,11677.44,31842.4
2055,"race","1",25,19400.98,13300.6,32261.98,19412.04,10271.65,27938.93,23374.6,15563.04,37851.62,23374.6,12018.87,32754.57
2055,"race","1",26,20901.13,13671.85,33080.15,20916.62,10558.36,28656.3,25068.9,16020.15,38831.99,25054.95,12371.88,33737.02
2055,"race","1",27,22351.35,14037.37,33919.84,22363.5,10840.64,29436.86,26823.69,16436.74,39913.8,26823.69,12693.6,34769.53
2055,"race","1",28,23787.72,14391.77,34683.37,23782.5,11114.33,30325.02,28448.29,16839.64,41028.27,28448.29,13004.75,35765
2055,"race","1",29,25354.17,14717.29,35465.06,25337.51,11365.72,31052.38,30394.51,17231.05,42096.29,30394.51,13307.02,36793.9
2055,"race","1",30,27059.33,15045.83,36299.42,27059.33,11619.45,31918.2,32310.25,17636.47,43096.28,32306.82,13620.11,37747.28
2055,"race","1",31,28816.65,15387.24,37241.71,28807.64,11883.11,32802.52,34186.59,18041.06,44176.75,34173.5,13932.57,38710.54
2055,"race","1",32,30411.29,15693.6,38152.75,30392.95,12119.7,33572.3,36385.43,18434.25,45259.21,36385.43,14236.22,39815.11
2055,"race","1",33,32318.58,16021.65,38986.3,32307.28,12373.04,34476.35,38682.71,18808.11,46345.2,38682.71,14524.94,40966.81
2055,"race","1",34,34224.65,16300.27,39992.9,34216.74,12588.21,35441.41,41058.25,19208.7,47716.8,41052.5,14834.3,42177.08
2055,"race","1",35,36452.63,16594.63,41028.27,36448.06,12815.53,36412.54,43371.37,19586.42,48944.86,43373.46,15126.01,43366.95
2055,"race","1",36,38829.52,16893.54,42085.66,38829.52,13046.37,37350.19,46001.06,19973.49,50064.2,46001.06,15424.93,44545.68
2055,"race","1",37,41015.85,17158.39,43129.73,41015.85,13250.91,38337.66,48670.17,20369.79,51138.13,48670.17,15730.97,45672.07
2055,"race","1",38,43275.88,17446.97,44200.25,43292.17,13473.77,39326.96,51765.57,20712.07,52499.28,51765.57,15995.31,46932.67
2055,"race","1",39,45778.17,17779.51,45197.27,45792.13,13730.58,40298.09,55067.42,21068.87,53727.03,55067.42,16270.86,48241.88
2055,"race","1",40,48452.07,18061.03,46127.8,48455.61,13947.99,41390.94,57895.28,21430,55055.09,57895.28,16549.75,49508.66
2055,"race","1",41,50799.14,18356.13,47388.76,50799.14,14175.89,42479.79,60914.33,21789.73,56352.61,60916.03,16827.55,50792.5
2055,"race","1",42,53702.35,18664.66,48569.08,53702.35,14414.16,43779.43,64336.9,22184.48,57652.61,64337.23,17132.41,52049.36
2055,"race","1",43,56168,18937.26,49650.7,56168,14624.68,44920.99,67997.8,22561.49,59066.37,67998.57,17423.56,53171.97
2055,"race","1",44,58660.64,19231.24,50710.3,58660.64,14851.71,45978.93,71851.69,22930.82,60333.76,71851.69,17708.79,54457.07
2055,"race","1",45,61792.99,19546.96,51861.8,61792.99,15095.53,46935.23,75581.73,23355.93,61821.67,75646.4,18037.08,55712.88
2055,"race","1",46,64940.95,19827.38,53027.36,64948.26,15312.09,48150.52,79740.02,23694.3,63159.68,79741.27,18298.4,57139.52
2055,"race","1",47,68636.48,20137.77,54198.66,68640.17,15551.8,49284.35,83752.3,24046.21,64832.58,83760.62,18570.16,58734.54
2055,"race","1",48,72250.13,20434.5,55517.24,72270.15,15780.95,50619.34,87792.33,24356.15,66165.79,87792.33,18809.52,60291.39
2055,"race","1",49,76177.65,20725.88,56674.95,76189.36,16005.97,51710.99,92116.81,24712.44,67835.98,92116.81,19084.67,62157.98
2055,"race","1",50,80216.14,21019.7,57970.6,80220.47,16232.88,52886.55,97086.52,25110.86,69528.77,97086.52,19392.36,63770.75
2055,"race","1",51,84352.35,21338.5,59268.21,84369.63,16479.08,54120.81,101328.44,25467.8,71259.48,101328.44,19668.02,65293.16
2055,"race","1",52,88256.01,21626.16,60382.08,88256.01,16701.24,55370.58,106564.16,25841.21,72930.94,106564.16,19956.39,66887.96
2055,"race","1",53,92771.69,21920.73,61618.57,92771.69,16928.72,56610.76,111342.21,26195.5,74772.77,111342.21,20230,68577.14
2055,"race","1",54,97171.88,22230.36,63028.23,97171.88,17167.84,57978.82,116450.31,26559.07,76430.78,116450.31,20510.77,70355.99
2055,"race","1",55,102004.54,22526.81,64526.54,102004.54,17396.78,59454.54,121823.71,26878.85,78183.49,121823.71,20757.73,72225.06
2055,"race","1",56,106999.24,22843.59,66020.42,106999.24,17641.42,61075.81,127864.12,27213.89,80162.59,127864.12,21016.47,74030.79
2055,"race","1",57,112292.45,23126.14,67521.02,112292.45,17859.62,62695.71,133928.32,27619.18,82191.89,133928.32,21329.47,76074.44
2055,"race","1",58,116723.9,23457.75,69223.77,116723.9,18115.72,64214.68,141028.82,28012.42,84041.09,141028.82,21633.15,77817.64
2055,"race","1",59,122533.44,23755.35,71041.44,122533.44,18345.55,65794.89,148711.4,28369.85,85869.39,148711.4,21909.18,79630.49
2055,"race","1",60,128819.42,24025.3,72678.56,128819.42,18554.01,67623.07,157246.64,28719.34,87917.27,157246.64,22179.09,81658.36
2055,"race","1",61,135255.15,24300.22,74305.42,135255.15,18766.33,69218.35,164363.55,29083.69,90066.02,164363.55,22460.46,83836.64
2055,"race","1",62,142121.15,24658.96,76189.46,142121.15,19043.38,70907.55,172572.31,29445.67,92260.17,172572.31,22740.01,86224.24
2055,"race","1",63,150123.12,25001.79,78009.49,150123.12,19308.13,72839.08,181560.89,29803.59,94688.76,181560.89,23016.42,88482.98
2055,"race","1",64,159040.71,25314.22,79732.62,159040.71,19549.41,74521.02,190608.17,30177.28,97022.76,190608.17,23305,90624.96
2055,"race","1",65,168703.69,25640.45,81931.03,168703.69,19801.35,76555.05,200195.65,30569.57,99588.53,200195.65,23607.96,92939.81
2055,"race","1",66,180431.4,25913.53,83865.73,180431.4,20012.24,78496.06,211626.57,30919.01,101859.57,211626.57,23877.82,95451.75
2055,"race","1",67,190385.33,26222.37,85766.59,190385.33,20250.75,80579.77,223104.53,31295.9,104303.81,223104.53,24168.89,97805.13
2055,"race","1",68,205047.35,26528.15,87960.45,205047.35,20486.89,82623.58,237734.31,31698.42,107058.7,237734.31,24479.74,100544.59
2055,"race","1",69,219768.44,26842.77,89818.04,219768.44,20729.87,84798.77,254312.28,32107.9,109723.36,254312.28,24795.97,103439.8
2055,"race","1",70,234720.98,27154.94,92083.69,234720.98,20970.95,86925.14,270199.99,32463.84,112776.61,270199.99,25070.85,106218
2055,"race","1",71,250422.03,27468.43,94479.67,250422.03,21213.05,89296.52,291106.77,32879.74,116059.1,291106.77,25392.03,109288.72
2055,"race","1",72,266204.78,27793.32,96867.69,266204.78,21463.95,91352.12,315392.63,33293.84,119031.6,315392.63,25711.84,112545.24
2055,"race","1",73,282152.12,28162.54,99585.09,282152.12,21749.08,93871.92,337218.73,33701.95,122158.95,337218.73,26027,115667.19
2055,"race","1",74,300555.1,28499.85,101962.85,300555.1,22009.58,96565.59,363364.93,34057.8,125363.7,363364.93,26301.82,118942.28
2055,"race","1",75,321125.6,28833.53,105108.92,321125.6,22267.27,99614.27,386741.93,34497.89,128903.28,386741.93,26641.69,122444.2
2055,"race","1",76,344122.72,29181.8,108318.05,344122.72,22536.23,102767,415212.79,35017.18,132623.7,415212.79,27042.71,126285.47
2055,"race","1",77,370162.96,29510.58,111316.03,370162.96,22790.14,106057.21,448872.55,35488.28,136484.76,448872.55,27406.54,130034.2
2055,"race","1",78,392738.74,29842.88,114829.66,392738.74,23046.76,109370.6,486059.51,35955.3,141028.21,486059.51,27767.2,134387.3
2055,"race","1",79,427699.42,30211.5,118835.03,427699.42,23331.44,113327.75,528026.33,36405.52,145003.93,528026.33,28114.89,138942.4
2055,"race","1",80,464094.06,30606.31,122551.8,464094.06,23636.34,117306.38,564837.14,36880.48,150026.35,564837.14,28481.69,143418.18
2055,"race","1",81,508955.51,30995.42,126444.17,508955.51,23936.84,121175.98,615028.11,37378.28,155050.49,615028.11,28866.13,148218.56
2055,"race","1",82,546811.83,31336.95,130859.33,546811.83,24200.59,125411.55,674989.42,37892.35,159944.98,674989.42,29263.12,153519.24
2055,"race","1",83,593568.17,31708.49,135668.34,593568.17,24487.51,129671.54,732990.11,38414.01,166628.11,732990.11,29665.99,160013.07
2055,"race","1",84,641707.25,32111.74,140492.74,641707.25,24798.93,135202.06,790050.43,38915.16,173014.23,790050.43,30053.01,166575.91
2055,"race","1",85,685385.63,32550.86,145801.22,685385.63,25138.05,140446.46,856723.29,39509.31,179272.33,856723.29,30511.86,172318.43
2055,"race","1",86,749012.72,32962.18,151858.17,749012.72,25455.7,145891.99,923062.22,40150.33,186708.47,923062.22,31006.89,179255.98
2055,"race","1",87,825864.4,33431.19,158008.19,825864.4,25817.91,152050.81,1001907.74,40774.81,194135.08,1001907.74,31489.16,186986.23
2055,"race","1",88,907989.41,33933.06,165382.55,907989.41,26205.48,159579.36,1104464.97,41468.88,203687.37,1104464.97,32025.17,197213.3
2055,"race","1",89,1005594.67,34418.04,173335.3,1005594.67,26580.02,167245.47,1226480.03,42154.12,214052.99,1226480.03,32554.36,206387.52
2055,"race","1",90,1126346.61,34953.56,181781,1126346.61,26993.59,176322.16,1372978.08,43013.08,225266.68,1372978.08,33217.71,218150.29
2055,"race","1",91,1232809.28,35579.36,191857.25,1232809.28,27476.88,185548.24,1536910.63,43815.9,238625.44,1536910.63,33837.7,231292.86
2055,"race","1",92,1387353.87,36237.47,203758.51,1387353.87,27985.11,197784.83,1700832.23,44555.21,253194.35,1700832.23,34408.65,246380.62
2055,"race","1",93,1552400.46,36984.15,216952.82,1552400.46,28561.75,210756.94,1922869.78,45377.91,270821.39,1922869.78,35044,263460.61
2055,"race","1",94,1779040.62,37876.29,234274.76,1779040.62,29250.72,227848.29,2180482.65,46388.74,290511.91,2180482.65,35824.63,282320.18
2055,"race","1",95,2059677.45,38729.36,257360.38,2059677.45,29909.53,250809.5,2556822.27,47510.16,314010.85,2556822.27,36690.67,305826.68
2055,"race","1",96,2465819.46,39993.68,289605.06,2465819.46,30885.92,282789.83,2997238.96,48746.08,349397.34,2997238.96,37645.13,341618.09
2055,"race","1",97,3078643.75,41348.6,337748.68,3078643.75,31932.28,329795.5,3758769.6,50258.31,404525.56,3758769.6,38812.98,396632.62
2055,"race","1",98,4210328.04,43336.9,423851.12,4210328.04,33467.78,415788.69,5114745.11,52503.23,505971.99,5114745.11,40546.67,497784.72
2055,"race","1",99,7047090.92,46356.61,588854.52,7047090.92,35799.82,582830.27,8178001,56504.18,692389.3,8178001,43636.48,691174.77
2055,"race","1",100,101982275.8,88898.05,5918792.43,101982275.8,68653.3,5908013.7,101982275.8,88898.05,5918792.43,101982275.8,68653.3,5908013.7
2055,"race","2",1,-1614.75,0,815.24,-1614.75,0,815.24,-1859.22,0,815.24,-1859.22,0,815.24
2055,"race","2",2,-1614.75,0,4537.64,-1614.75,0,4073.34,-1614.75,0,4494.25,-1614.75,0,3942.55
2055,"race","2",3,-1614.75,0,6355.17,-1614.75,0,5914.51,-1614.75,0,6262.18,-1614.75,0,5931.98
2055,"race","2",4,-1609.63,0,7812.33,-1608.05,0,6677.79,-1614.75,0,8252.18,-1614.75,0,6946.71
2055,"race","2",5,-1408.18,0,8836.75,-1407.78,0,7469.28,-1584.28,0,9045.15,-1571.52,0,8025.53
2055,"race","2",6,-1227.34,0,9091.24,-1210.52,0,8068.9,-1250.47,0,9263.41,-1250.47,0,8978.08
2055,"race","2",7,-913.31,0,9358.49,-882.65,0,8703.53,-968.37,0,9769.51,-968.37,0,9077.48
2055,"race","2",8,-743.68,0,9924.68,-741.67,0,9040.91,-779.83,0,10696.45,-775.04,0,9240.21
2055,"race","2",9,-531.31,0,10621.73,-531.31,0,9148.21,-608.37,0,11610.5,-608.37,0,9608.57
2055,"race","2",10,-292.46,0,11317.63,-269.7,0,9445.52,-342.93,0,12360.06,-342.93,0,10086.42
2055,"race","2",11,-53.9,1893.62,12112.23,-69.19,1462.38,9911.94,-70.2,2263.95,13115.19,-76.24,1748.38,10646.53
2055,"race","2",12,103.2,2983.67,12808.05,95.63,2304.2,10397.61,95.63,3392.45,13736.77,89.41,2619.88,11096.85
2055,"race","2",13,250.39,3921.09,13242.69,248.07,3028.14,10802.27,299.14,4306.02,14300.5,293.79,3325.41,11671.27
2055,"race","2",14,474.07,4792.46,13703.86,473.73,3701.07,11120.7,520.11,5403.66,14908.4,506.88,4173.08,12135.72
2055,"race","2",15,699.56,5524.75,14191.91,698.44,4266.6,11600.97,756.58,6305.03,15414.84,745.89,4869.19,12559
2055,"race","2",16,960.84,6153.66,14649.45,960,4752.29,12034.79,1081.29,7098.65,15974.73,1062.48,5482.07,13025.14
2055,"race","2",17,1196.4,6786.19,15099.63,1196.4,5240.77,12419.86,1372.79,7628.11,16537.84,1366.59,5890.96,13591.93
2055,"race","2",18,1462.97,7293.57,15544.96,1462.97,5632.61,12733.91,1682.33,8240.35,17133.4,1682.33,6363.77,14040.44
2055,"race","2",19,1730.91,7677.68,15971.79,1730.91,5929.24,13160.04,2005.9,8880.61,17783.26,2000.02,6858.23,14540.55
2055,"race","2",20,2093.2,8150.47,16435.93,2073.76,6294.36,13529.74,2299.03,9431.6,18359.81,2299.03,7283.74,15050.6
2055,"race","2",21,2350.67,8609.54,16869.24,2350.67,6648.89,13859.85,2618.95,9940.96,18783.97,2618.95,7677.11,15502.8
2055,"race","2",22,2642.41,9013.56,17316.39,2642.41,6960.9,14258.51,3040.29,10335.38,19393.12,3036.34,7981.7,15975.96
2055,"race","2",23,2996.51,9469.73,17847.02,2996.51,7313.19,14702.22,3571.64,10772.27,19871.6,3571.64,8319.1,16408.72
2055,"race","2",24,3374.85,9899.85,18274.51,3372.94,7645.36,15099.99,3889.84,11189.96,20415.73,3889.84,8641.67,16850.04
2055,"race","2",25,3718.35,10215.82,18713.98,3718.35,7889.37,15468.63,4287.96,11575.57,20964.51,4287.96,8939.47,17445.45
2055,"race","2",26,4083.93,10570.5,19229.09,4083.93,8163.28,15889.72,4770.76,11904.16,21417.4,4770.76,9193.23,17851.4
2055,"race","2",27,4509.74,10837.38,19622.21,4509.74,8369.38,16267.95,5135.39,12249.44,22113.77,5135.39,9459.88,18196.7
2055,"race","2",28,4893.8,11149.67,20081.23,4893.8,8610.55,16696.27,5667.66,12554.22,22590.93,5667.66,9695.25,18829.04
2055,"race","2",29,5225.01,11437.38,20638.52,5225.01,8832.75,17050.75,6063.44,12885.52,23182.73,6063.44,9951.1,19347.45
2055,"race","2",30,5703.07,11716.32,21170.72,5703.07,9048.16,17672.67,6637.03,13227.49,23810.5,6637.03,10215.19,19817.61
2055,"race","2",31,6044.08,11996.1,21701.56,6044.08,9264.23,18100.78,7188.21,13519.09,24439.64,7188.21,10440.39,20408.49
2055,"race","2",32,6607.42,12253.34,22237.58,6607.42,9462.89,18637.01,7765.26,13840.46,25075.07,7765.26,10688.58,20914.57
2055,"race","2",33,7260.36,12549.5,22804.68,7260.36,9691.6,19173.52,8337.49,14111.34,25629.46,8337.49,10897.76,21466.47
2055,"race","2",34,7793.63,12776.75,23387.12,7793.63,9867.1,19609.16,8908.74,14366.35,26219.42,8908.74,11094.7,21943.24
2055,"race","2",35,8444.18,12972.67,23910,8444.18,10018.4,20061.55,9661.7,14552.83,26902.83,9661.7,11238.72,22513.67
2055,"race","2",36,9044.59,13264.7,24392.42,9044.59,10243.93,20538.4,10298.77,14855.69,27621.86,10298.77,11472.61,23224.71
2055,"race","2",37,9757.55,13515.27,25004.24,9757.55,10437.44,21106.73,11162.3,15166.99,28291.04,11162.3,11713.01,23808.03
2055,"race","2",38,10414.34,13779.39,25411.01,10414.34,10641.41,21521.25,12014.33,15442.85,29024.27,12014.33,11926.05,24638.51
2055,"race","2",39,11079.33,13987.18,25894.46,11079.33,10801.88,21991.97,12792.91,15675.18,29757.69,12792.91,12105.47,25303.38
2055,"race","2",40,11754.36,14207.06,26492.24,11754.36,10971.69,22468.64,13711.61,15935.95,30537.59,13711.61,12306.86,25919.55
2055,"race","2",41,12338.35,14426.04,27082.32,12338.35,11140.8,23022.91,14407.74,16182.34,31325.86,14407.74,12497.13,26776
2055,"race","2",42,13081.78,14663.15,27618.89,13081.78,11323.91,23612.81,15375.42,16443.61,32068.39,15375.42,12698.91,27422.56
2055,"race","2",43,13821.14,14866.57,28284.84,13821.14,11481.01,24178.07,16213.19,16724.39,33054.46,16213.19,12915.74,28100
2055,"race","2",44,14466.96,15136.82,28816.06,14466.96,11689.71,24906.33,16956.02,17043.79,33818.95,16956.02,13162.41,28847.28
2055,"race","2",45,15349.96,15370.55,29606.68,15349.96,11870.21,25392.7,17857.59,17355.27,34500.95,17857.59,13402.95,29737.22
2055,"race","2",46,16178.29,15558.4,30402.4,16178.29,12015.29,25961.73,18900.14,17701.96,35263.88,18900.14,13670.69,30450.33
2055,"race","2",47,16956.02,15774.65,30830.81,16956.02,12182.29,26592.56,19699.45,17969.22,35940.73,19699.45,13877.09,31123.06
2055,"race","2",48,17823.79,15969.9,31525.93,17823.79,12333.07,27251.38,20617.27,18235.81,36624.91,20617.27,14082.97,31780.26
2055,"race","2",49,18764.35,16202,32171.03,18764.35,12512.32,27829.34,21593.78,18496.81,37477.9,21593.78,14284.53,32470.73
2055,"race","2",50,19587.61,16450.04,32897.04,19587.61,12703.87,28606,22715.98,18880.67,38360.81,22715.98,14580.97,33361.5
2055,"race","2",51,20568.75,16710.14,33673.87,20568.75,12904.74,29331.22,23672.24,19117.17,39156.39,23672.24,14763.61,34107.44
2055,"race","2",52,21437.4,16994.96,34496.7,21437.4,13124.7,30060.88,25155.11,19489.94,40049.53,25155.11,15051.5,35197.45
2055,"race","2",53,22738.39,17222.85,35221.95,22738.39,13300.69,30789.06,26201.98,19769.17,40858.74,26201.98,15267.14,36039.21
2055,"race","2",54,23732.1,17536.2,35942.36,23732.1,13542.69,31323.03,28029.21,20042.92,41917.65,28029.21,15478.55,36905.62
2055,"race","2",55,24742.21,17786.86,36531.88,24742.21,13736.26,32198.3,29187.1,20340.5,43272.57,29187.1,15708.36,37754.64
2055,"race","2",56,26035.96,17982.62,37424.68,26035.96,13887.44,32930.38,30830.49,20710.82,44000.34,30830.49,15994.34,38797.34
2055,"race","2",57,27556.01,18180.47,38213.54,27556.01,14040.23,33769.31,32221.87,21017.51,45048.96,32221.87,16231.19,39584.08
2055,"race","2",58,28709.69,18396.52,39259.41,28709.69,14207.08,34777.18,33925.39,21455.41,46298.97,33925.39,16569.37,40733.37
2055,"race","2",59,30288.74,18650.67,40246.14,30288.74,14403.36,35675.43,35314.04,21773.27,47320.24,35314.04,16814.84,41808.37
2055,"race","2",60,31868.31,18936.4,41092.14,31868.31,14624.01,36395.41,37846.01,22131.55,48509.71,37846.01,17091.54,43044.96
2055,"race","2",61,33835.62,19192.07,42107.1,33835.62,14821.46,37349.45,39526.18,22450.84,49657.03,39526.18,17338.11,44212.39
2055,"race","2",62,35818.52,19505.87,43144.67,35818.52,15063.8,38265.92,41483.12,22849.63,50879.16,41483.12,17646.08,45295.49
2055,"race","2",63,38064.76,19803.31,44170.8,38064.76,15293.5,39088.63,43915.51,23211.89,51923.07,43915.51,17925.85,46627.14
2055,"race","2",64,40314.13,20010.88,44991.51,40314.13,15453.8,40203.16,46723.89,23597.43,53376.72,46723.89,18223.59,48009.75
2055,"race","2",65,41865.91,20303.81,46088.8,41865.91,15680.02,41252.47,49583.22,23966.99,54738.75,49583.22,18508.99,49161.64
2055,"race","2",66,44462.58,20540.1,47413.19,44462.58,15862.5,42721.14,52529.85,24344.37,56307.69,52529.85,18800.43,50573.18
2055,"race","2",67,47178.6,20835.14,48516.97,47178.6,16090.35,44135.04,55506.32,24826.82,58024.08,55506.32,19173.01,51982.16
2055,"race","2",68,49855.45,21087.78,49884.31,49855.45,16285.46,45295.49,58315.75,25252.06,59552.74,58315.75,19501.41,53554.64
2055,"race","2",69,52792.24,21443.31,51515.34,52792.24,16560.02,46689.75,61020.1,25648.33,61024.99,61020.1,19807.43,54846.95
2055,"race","2",70,56060.83,21888.52,52708.8,56060.83,16903.85,48154.75,63934.23,26026.47,62612.51,63934.23,20099.46,56316.94
2055,"race","2",71,59079.19,22185.96,53973.01,59079.19,17133.55,49468.02,68197.09,26412.4,64347.09,68197.09,20397.51,58322.38
2055,"race","2",72,61978.68,22554.08,55548.61,61978.68,17417.84,50914.29,71674.2,26933.54,66074.72,71674.2,20799.96,60372.05
2055,"race","2",73,65849.51,22908.95,57094.7,65849.51,17691.9,52282.92,77540.2,27386.01,68098.08,77540.2,21149.4,62514.75
2055,"race","2",74,70515.45,23260.55,58577.02,70515.45,17963.43,53937.56,84283.31,27804.77,70295.99,84283.31,21472.79,64991.31
2055,"race","2",75,74582.36,23710.74,60145.38,74582.36,18311.09,55398.38,88431.94,28244.1,72551.82,88431.94,21812.07,66988.27
2055,"race","2",76,81161.08,24045.15,61992.43,81161.08,18569.35,57119.44,94111.52,28766.06,74391.18,94111.52,22215.17,69374.99
2055,"race","2",77,86192.51,24470.91,63479.54,86192.51,18898.15,59109.2,100286.61,29124.18,76566.09,100286.61,22491.73,71076.66
2055,"race","2",78,91456.41,25065.44,65732.89,91456.41,19357.29,60993.5,105697.5,29579.03,79544.13,105697.5,22843,73398.34
2055,"race","2",79,97751.88,25501.68,68244.16,97751.88,19694.18,63385.98,112932.21,29957.5,81789.39,112932.21,23135.27,75995.14
2055,"race","2",80,105127.63,26059.65,70590.83,105127.63,20125.08,65694.97,120339.53,30582.75,84120.42,120339.53,23618.14,78498.24
2055,"race","2",81,114110.76,26432.55,72944.68,114110.76,20413.06,67448.63,128828.11,31299.77,87583.05,128828.11,24171.87,81094.11
2055,"race","2",82,121254.9,26917.44,74707.45,121254.9,20787.53,70222.04,136961.62,31839.31,89840.03,136961.62,24588.54,84782.26
2055,"race","2",83,132871.52,27346.19,78439.48,132871.52,21118.64,73039.99,148579.58,32328.91,93892.98,148579.58,24966.65,88202.84
2055,"race","2",84,140687.95,27814.24,81753.41,140687.95,21480.1,77105.4,162067.53,32919.53,97983.35,162067.53,25422.77,91549.45
2055,"race","2",85,155646.5,28372.03,84957.2,155646.5,21910.87,79882.84,178396.13,33709.83,102108.66,178396.13,26033.09,95207.94
2055,"race","2",86,170447.63,28910.39,88746.94,170447.63,22326.63,84373.04,195265.99,34277.76,105412.35,195265.99,26471.69,99777.94
2055,"race","2",87,191679.64,29447.47,92285.72,191679.64,22741.4,87843.07,213861.94,34857.26,111629.21,213861.94,26919.21,105562.13
2055,"race","2",88,213645.2,30081.92,97198.61,213645.2,23231.37,91539.59,239696.47,35625.13,118001.02,239696.47,27512.22,111772.45
2055,"race","2",89,236428.04,30821.4,101697.32,236428.04,23802.45,96729.76,273964.32,36331.78,123323.83,273964.32,28057.95,118081.08
2055,"race","2",90,274202.15,31613.81,106764.1,274202.15,24414.4,102747.21,315094.7,37113.26,130834.55,315094.7,28661.46,124379.21
2055,"race","2",91,315502.32,32387.71,113874.62,315502.32,25012.06,109683.74,370915.6,37857.73,138927.31,370915.6,29236.39,131828.92
2055,"race","2",92,367049.46,33293.18,121991.74,367049.46,25711.32,117671.11,433319.38,38608.4,147353,433319.38,29816.11,142489.25
2055,"race","2",93,441338.83,34000.15,131521.21,441338.83,26257.29,126209.07,529697.95,39676.79,158531.47,529697.95,30641.19,153020.4
2055,"race","2",94,556790.95,34769.99,141331.38,556790.95,26851.82,137219.05,636101.81,40695.04,170420.52,636101.81,31427.56,165306.55
2055,"race","2",95,662551.02,35680.28,154758.49,662551.02,27554.81,149574.35,762652.38,41939.6,180867.51,762652.38,32388.7,175549.78
2055,"race","2",96,831825.34,36612.27,172499.11,831825.34,28274.56,166676.93,986769.52,43581.42,201000.06,986769.52,33656.62,195801.01
2055,"race","2",97,1137399.91,38168.27,194958.57,1137399.91,29476.21,191326.7,1250164.57,45916.39,227173.76,1250164.57,35459.85,222761.38
2055,"race","2",98,1463103.31,39981.29,242939.33,1463103.31,30876.35,234281.46,1721962.58,47733.32,282603.98,1721962.58,36863.01,280007.52
2055,"race","2",99,2613041.44,44189.72,319563.9,2613041.44,34126.39,312575.92,2862647.28,50600.3,381746.65,2862647.28,39077.1,370757.78
2055,"race","2",100,24664623.81,61765.12,1353242.81,24664623.81,47699.35,1353242.81,24664623.81,66259.31,1353242.81,24664623.81,51170.07,1353242.81
2055,"race","3",1,-1614.75,0,-111.18,-1614.75,0,-111.18,-2283.95,0,-137.63,-2283.95,0,-137.63
2055,"race","3",2,-1614.75,0,-80.96,-1614.75,0,-80.96,-2283.95,0,-105.18,-2283.95,0,-105.18
2055,"race","3",3,-1614.75,0,-63.22,-1614.75,0,-63.22,-2227.71,0,-64.8,-2227.71,0,-64.8
